40,228,5.253363584
40,210,2.491246162
40,227,4.767855768
40,149,2.663096419
41,252,3.836297564
41,248,12.06704428
41,249,6.821979502
41,250,5.866468057
41,251,6.639657945
42,110,2.847921106
42,225,3.301518699
42,256,6.033522142
42,253,7.332805126
42,255,4.241762672
42,254,7.332805126
42,257,6.033522142
43,86,2.620276421
43,2,6.234192837
43,217,3.62739637
43,259,6.033522142
43,248,6.033522142
43,22,4.304283029
43,258,6.639657945
43,93,5.253363584
43,21,4.388366147
43,260,6.351975873
44,215,4.168737537
44,229,3.200308798
44,110,2.847921106
44,263,5.866468057
44,152,3.603103677
44,261,4.581269813
44,153,3.350013049
44,262,6.033522142
45,102,3.909628837
45,229,3.200308798
45,247,3.816296898
45,152,3.603103677
45,153,3.350013049
45,264,5.435685141
45,154,4.388366147
45,265,5.064121584
46,225,3.301518699
46,152,3.603103677
46,270,7.045123053
46,268,6.128832321
46,153,3.350013049
46,267,6.234192837
46,266,6.033522142
46,269,6.821979502
47,102,3.909628837
47,229,3.200308798
47,247,3.816296898
47,152,3.603103677
47,153,3.350013049
47,70,4.74253796
47,265,5.064121584
48,225,3.301518699
48,271,6.821979502
48,152,3.603103677
48,272,3.205670741
48,268,6.128832321
48,153,3.350013049
48,273,7.045123053
48,267,6.234192837
48,266,6.033522142
49,102,3.909628837
49,229,3.200308798
49,152,3.603103677
49,204,4.693747796
49,153,3.350013049
49,274,6.234192837
49,265,5.064121584
50,3,0.438472867
50,279,5.435685141
50,157,5.340374961
50,276,5.541045656
50,278,7.045123053
50,177,3.611135849
50,277,6.821979502
50,280,6.485507265
50,275,6.485507265
50,149,2.663096419
51,229,3.200308798
51,224,5.866468057
51,282,6.821979502
51,283,7.332805126
51,91,5.792360085
51,281,7.332805126
52,215,4.168737537
52,152,3.603103677
52,216,3.387992297
52,217,3.62739637
52,177,3.611135849
52,153,3.350013049
52,22,4.304283029
52,21,4.388366147
53,285,7.332805126
53,286,4.519394409
53,284,13.643959
54,35,1.066237288
54,225,3.301518699
54,287,5.135580548
54,289,3.27812582
54,48,2.930159204
54,290,6.351975873
54,291,5.792360085
54,32,2.059805567
54,288,7.332805126
55,79,2.855468311
55,296,5.253363584
55,242,2.447481134
55,295,2.930159204
55,177,3.611135849
55,292,5.253363584
55,71,4.337072852
55,293,4.370974404
55,294,4.226724795
55,158,5.723367213
56,298,7.332805126
56,152,3.603103677
56,153,3.350013049
56,76,3.046922352
56,188,5.59820407
56,186,5.435685141
56,32,2.059805567
56,297,6.033522142
56,187,5.135580548
57,152,3.603103677
57,272,3.205670741
57,153,3.350013049
57,76,3.046922352
57,170,4.693747796
57,299,7.332805126
57,149,2.663096419
58,300,7.332805126
58,301,7.738270234
58,302,5.792360085
58,76,3.046922352
58,303,6.821979502
59,79,2.855468311
59,35,1.066237288
59,225,3.301518699
59,305,7.045123053
59,306,5.723367213
59,304,7.738270234
59,165,4.461125501
59,70,4.74253796
59,176,4.226724795
59,307,6.351975873
59,154,4.388366147
59,62,2.874589353
59,175,4.154751295
60,74,4.793831255
60,166,4.767855768
60,23,6.033522142
60,86,2.620276421
60,310,7.738270234
60,309,7.045123053
60,308,7.738270234
60,163,6.485507265
61,5,5.486978435
61,35,1.066237288
61,225,3.301518699
61,312,4.64722778
61,311,5.541045656
61,290,6.351975873
61,291,5.792360085
62,185,12.97101453
62,314,6.128832321
62,98,6.093844703
62,313,6.128832321
63,315,4.499591782
63,219,6.234192837
63,316,6.033522142
63,221,6.033522142
64,152,3.603103677
64,153,3.350013049
64,76,3.046922352
64,188,5.59820407
64,186,10.87137028
64,32,2.059805567
64,187,5.135580548
65,318,7.738270234
65,217,3.62739637
65,320,4.820499502
65,319,4.624754925
65,321,6.639657945
65,322,7.738270234
65,317,6.821979502
66,324,5.792360085
66,196,3.368822381
66,327,6.821979502
66,122,4.519394409
66,153,3.350013049
66,326,7.738270234
66,323,7.332805126
66,325,7.332805126
66,149,2.663096419
67,116,4.717845348
67,35,1.066237288
67,329,7.332805126
67,331,5.386894977
67,328,14.09024611
67,330,5.386894977
68,111,4.370974404
68,334,7.332805126
68,115,3.740069532
68,57,3.541068286
68,332,7.332805126
68,335,4.288282688
68,333,6.821979502
68,336,6.821979502
68,107,2.596606677
68,337,7.332805126
68,140,5.541045656
69,338,14.66561025
69,343,5.866468057
69,345,6.033522142
69,344,7.045123053
69,339,7.738270234
69,342,5.435685141
69,340,7.332805126
69,341,7.332805126
70,34,2.901988327
70,351,7.738270234
70,349,5.723367213
70,346,7.738270234
70,347,7.332805126
70,55,3.019771363
70,348,7.738270234
70,350,4.820499502
70,6,3.66924348
70,140,5.541045656
71,352,6.485507265
71,355,5.792360085
71,353,6.128832321
71,103,4.90505689
71,354,6.639657945
72,356,7.332805126
72,357,5.658828692
72,358,6.821979502
72,35,1.066237288
72,177,3.611135849
72,210,2.491246162
72,22,4.304283029
72,21,4.388366147
73,362,7.738270234
73,2,6.234192837
73,152,3.603103677
73,359,5.340374961
73,153,3.350013049
73,361,7.332805126
73,360,4.000600616
73,22,4.304283029
73,21,4.388366147
73,363,5.541045656
74,242,2.447481134
74,365,4.370974404
74,364,4.581269813
74,367,7.332805126
74,368,3.362513212
74,109,3.796688426
74,363,5.541045656
74,366,7.332805126
75,3,0.438472867
75,373,4.442433368
75,365,4.370974404
75,225,3.301518699
75,372,5.386894977
75,371,4.90505689
75,369,12.70395175
75,374,6.639657945
75,179,3.730937049
75,360,4.000600616
75,370,7.332805126
75,160,4.767855768
76,377,7.332805126
76,50,5.07402916
76,376,5.792360085
76,378,5.59820407
76,375,5.064121584
76,130,4.241762672
77,242,2.447481134
77,380,7.332805126
77,272,3.205670741
77,379,6.351975873
77,76,3.046922352
77,381,6.639657945
78,365,4.370974404
78,364,4.581269813
78,384,6.033522142
78,173,4.140957973
78,383,6.639657945
78,382,9.387495592
78,243,4.99743021
79,34,2.901988327
79,3,0.438472867
79,203,3.468572784
79,15,4.560216403
79,9,5.064121584
79,220,4.602776018
79,132,5.486978435
79,385,4.257030144
79,16,5.340374961
79,184,3.381561407
79,386,3.168727225
80,152,3.603103677
80,389,5.064121584
80,177,3.611135849
80,388,6.821979502
80,153,3.350013049
80,387,6.639657945
81,225,3.301518699
81,390,7.332805126
81,391,7.738270234
81,360,4.000600616
81,255,4.241762672
82,392,6.128832321
82,393,6.234192837
82,173,4.140957973
82,394,4.113929301
82,382,9.387495592
83,399,4.793831255
83,397,5.21254159
83,76,3.046922352
83,398,6.821979502
83,396,7.045123053
83,395,7.332805126
84,3,0.438472867
84,402,6.639657945
84,131,5.030220033
84,233,4.965681512
84,343,5.866468057
84,400,6.033522142
84,403,5.486978435
84,401,7.045123053
85,404,14.66561025
85,406,7.332805126
85,165,4.461125501
85,62,2.874589353
85,405,13.643959
85,407,6.821979502
86,393,6.234192837
86,384,6.033522142
86,165,4.461125501
86,382,9.387495592
86,243,4.99743021
87,409,5.295923198
87,413,7.738270234
87,414,7.738270234
87,411,6.234192837
87,410,5.253363584
87,412,6.485507265
87,408,10.50672717
87,107,5.193213355
88,415,10.87137028
88,417,4.424084229
88,203,3.468572784
88,416,10.42508318
88,50,2.53701458
88,378,5.59820407
88,217,3.62739637
88,30,3.920557908
88,82,4.99743021
88,32,2.059805567
88,184,3.381561407
89,417,4.424084229
89,35,1.066237288
89,394,4.113929301
89,418,7.332805126
89,420,3.836297564
89,419,6.351975873
90,49,6.351975873
90,53,3.375171609
90,44,5.386894977
90,48,2.930159204
90,55,3.019771363
90,45,5.59820407
90,32,2.059805567
90,43,4.127352321
91,421,7.332805126
91,422,3.57160501
91,426,4.820499502
91,424,7.332805126
91,425,5.946510765
91,423,4.581269813
91,62,2.874589353
92,3,0.438472867
92,430,4.226724795
92,35,1.066237288
92,427,5.59820407
92,428,5.59820407
92,434,6.351975873
92,431,4.717845348
92,433,6.033522142
92,432,4.406065724
92,32,2.059805567
92,429,5.541045656
93,437,4.793831255
93,67,4.539597116
93,436,7.045123053
93,48,2.930159204
93,438,3.931607744
93,107,5.193213355
93,439,7.738270234
93,435,4.257030144
94,203,3.468572784
94,276,5.541045656
94,440,6.821979502
94,153,3.350013049
94,22,4.304283029
94,21,4.388366147
94,441,7.738270234
95,34,2.901988327
95,446,5.340374961
95,443,7.738270234
95,445,6.821979502
95,448,7.738270234
95,447,6.485507265
95,444,7.738270234
95,149,2.663096419
95,442,7.332805126
96,220,4.602776018
96,450,7.738270234
96,449,8.922251002
96,55,3.019771363
97,111,4.370974404
97,454,7.332805126
97,452,6.485507265
97,451,6.351975873
97,294,4.226724795
97,453,7.045123053
98,35,1.066237288
98,457,5.435685141
98,76,3.046922352
98,210,2.491246162
98,458,7.738270234
98,456,6.351975873
98,455,7.332805126
99,74,4.793831255
99,3,0.438472867
99,463,5.435685141
99,462,5.435685141
99,252,3.836297564
99,459,7.332805126
99,460,5.099212904
99,461,6.639657945
99,32,2.059805567
99,464,4.793831255
100,105,5.486978435
100,98,3.046922352
100,289,3.27812582
100,466,4.461125501
100,66,5.386894977
100,468,3.143150384
100,467,6.485507265
100,465,7.045123053
100,62,2.874589353
101,242,2.447481134
101,357,5.658828692
101,76,3.046922352
101,470,6.821979502
101,469,5.946510765
101,381,6.639657945
102,79,2.855468311
102,229,3.200308798
102,35,1.066237288
102,472,7.332805126
102,233,4.965681512
102,471,7.332805126
102,473,5.253363584
103,474,6.234192837
103,234,5.59820407
103,76,3.046922352
103,476,6.234192837
103,475,5.340374961
103,97,3.194975452
104,510,7.738270234
104,15,9.120432807
104,498,7.738270234
104,501,16.4557172
104,28,3.563882964
104,86,5.240552843
104,479,19.05592762
104,493,7.738270234
104,502,5.064121584
104,494,5.435685141
104,399,4.793831255
104,507,7.738270234
104,485,6.821979502
104,272,3.205670741
104,315,4.499591782
104,484,12.86484806
104,489,6.821979502
104,477,17.17010164
104,497,6.821979502
104,481,7.332805126
104,205,4.624754925
104,511,5.486978435
104,491,13.27931589
104,509,6.351975873
104,486,7.713412872
104,478,18.58891112
104,73,16.90689918
104,482,7.332805126
104,451,12.70395175
104,499,7.738270234
104,508,7.738270234
104,503,5.295923198
104,47,3.387992297
104,487,7.045123053
104,512,4.602776018
104,490,7.332805126
104,488,7.045123053
104,500,7.738270234
104,492,4.820499502
104,495,7.738270234
104,483,7.332805126
104,496,6.821979502
104,317,6.821979502
104,504,7.738270234
104,480,5.386894977
104,505,7.738270234
104,506,3.504163729
104,149,7.989289256
105,215,4.168737537
105,513,4.32054355
105,152,3.603103677
105,261,4.581269813
105,120,5.135580548
105,153,3.350013049
105,160,4.767855768
106,3,1.753891468
106,515,5.386894977
106,86,2.620276421
106,519,2.559299625
106,385,4.257030144
106,520,7.045123053
106,48,2.930159204
106,468,3.143150384
106,109,3.796688426
106,32,2.059805567
106,514,8.922251002
106,517,5.064121584
106,148,4.480173696
106,521,4.767855768
106,518,6.639657945
106,516,11.73293611
107,203,3.468572784
107,115,3.740069532
107,525,7.332805126
107,50,2.53701458
107,86,2.620276421
107,519,2.559299625
107,526,7.738270234
107,82,4.99743021
107,523,9.587662509
107,522,4.100684074
107,524,7.332805126
107,190,5.135580548
108,531,7.332805126
108,86,2.620276421
108,529,5.946510765
108,528,7.738270234
108,527,7.738270234
108,532,4.288282688
108,76,3.046922352
108,487,7.045123053
108,533,6.639657945
108,149,2.663096419
108,530,7.332805126
109,215,4.168737537
109,225,3.301518699
109,152,3.603103677
109,534,5.792360085
109,261,4.581269813
109,153,3.350013049
109,179,3.730937049
110,3,1.315418601
110,540,5.340374961
110,536,6.821979502
110,535,4.965681512
110,532,4.288282688
110,468,3.143150384
110,538,5.435685141
110,139,4.767855768
110,539,5.340374961
110,135,5.541045656
110,537,4.168737537
111,215,4.168737537
111,229,3.200308798
111,152,3.603103677
111,252,3.836297564
111,173,4.140957973
111,478,4.64722778
111,153,3.350013049
111,541,6.485507265
112,79,2.855468311
112,545,4.847898476
112,177,3.611135849
112,165,4.461125501
112,176,4.226724795
112,22,4.304283029
112,542,7.332805126
112,544,7.332805126
112,21,4.388366147
112,543,7.045123053
113,437,4.793831255
113,548,7.738270234
113,519,2.559299625
113,546,5.866468057
113,549,7.738270234
113,547,6.033522142
113,410,5.253363584
113,408,10.50672717
113,107,5.193213355
113,140,5.541045656
114,552,7.738270234
114,555,7.738270234
114,98,3.046922352
114,554,4.519394409
114,551,6.234192837
114,553,4.793831255
114,62,2.874589353
114,550,4.793831255
115,557,4.480173696
115,556,6.128832321
115,229,3.200308798
115,122,4.519394409
115,171,6.033522142
115,165,4.461125501
115,473,5.253363584
116,559,7.332805126
116,560,6.234192837
116,76,3.046922352
116,561,6.234192837
116,558,6.821979502
117,564,7.332805126
117,562,7.045123053
117,76,3.046922352
117,565,6.234192837
117,563,7.332805126
118,569,5.866468057
118,110,2.847921106
118,422,3.57160501
118,53,3.375171609
118,568,6.351975873
118,567,6.033522142
118,566,5.792360085
118,570,6.485507265
119,572,3.62739637
119,110,2.847921106
119,127,4.480173696
119,48,2.930159204
119,423,4.581269813
119,321,6.639657945
119,574,4.876069353
119,571,6.033522142
119,573,6.351975873
120,575,7.332805126
120,576,7.332805126
120,76,3.046922352
120,469,5.946510765
121,582,7.738270234
121,581,7.738270234
121,578,7.332805126
121,547,6.033522142
121,577,6.639657945
121,411,6.234192837
121,579,7.738270234
121,580,6.033522142
121,408,10.50672717
121,107,5.193213355
122,586,6.234192837
122,583,10.2711611
122,312,4.64722778
122,98,3.046922352
122,585,5.658828692
122,517,5.064121584
122,584,6.821979502
122,41,5.486978435
123,588,7.332805126
123,589,7.332805126
123,587,4.99743021
123,350,4.820499502
124,557,4.480173696
124,591,6.485507265
124,593,4.539597116
124,76,3.046922352
124,210,2.491246162
124,293,4.370974404
124,590,5.723367213
124,88,5.866468057
124,592,6.821979502
125,597,5.21254159
125,15,4.560216403
125,598,7.332805126
125,596,7.738270234
125,133,13.643959
125,594,7.738270234
125,134,6.821979502
125,595,6.485507265
125,140,5.541045656
126,120,5.135580548
126,602,6.033522142
126,394,4.113929301
126,599,12.06704428
126,600,6.033522142
126,601,7.045123053
127,604,5.792360085
127,605,7.738270234
127,98,3.046922352
127,603,14.09024611
127,274,6.234192837
128,116,9.435690695
128,35,1.066237288
128,540,5.340374961
128,39,5.295923198
128,539,5.340374961
128,606,6.234192837
128,408,5.253363584
128,330,5.386894977
129,120,5.135580548
129,256,6.033522142
129,76,3.046922352
129,599,6.033522142
129,600,6.033522142
129,257,6.033522142
130,609,5.435685141
130,611,7.738270234
130,607,7.332805126
130,610,7.738270234
130,608,7.738270234
130,408,10.50672717
130,107,5.193213355
131,613,6.639657945
131,614,4.99743021
131,403,5.486978435
131,612,11.19640814
132,615,6.033522142
132,49,6.351975873
132,616,5.135580548
132,44,5.386894977
132,48,2.930159204
132,55,3.019771363
132,45,5.59820407
132,109,3.796688426
132,43,4.127352321
133,618,4.876069353
133,620,4.793831255
133,359,5.340374961
133,621,7.738270234
133,182,5.030220033
133,468,3.143150384
133,32,2.059805567
133,619,7.045123053
133,521,4.767855768
133,617,6.485507265
134,229,3.200308798
134,622,7.332805126
134,625,5.064121584
134,624,7.738270234
134,626,7.738270234
134,139,4.767855768
134,623,7.332805126
134,175,4.154751295
135,35,1.066237288
135,629,3.511436489
135,53,3.375171609
135,130,4.241762672
135,630,7.738270234
135,468,3.143150384
135,55,3.019771363
135,627,6.234192837
135,628,11.31765738
135,6,3.66924348
135,107,5.193213355
135,386,3.168727225
136,632,4.168737537
136,631,7.332805126
136,50,2.53701458
136,519,2.559299625
136,103,4.90505689
136,633,6.821979502
136,55,3.019771363
136,109,3.796688426
136,634,7.738270234
137,3,0.876945734
137,635,11.44673443
137,638,3.189670399
137,110,2.847921106
137,640,7.738270234
137,468,3.143150384
137,637,6.639657945
137,55,3.019771363
137,639,6.234192837
137,636,5.723367213
138,110,2.847921106
138,146,6.639657945
138,57,3.541068286
138,449,8.922251002
138,468,3.143150384
138,641,6.639657945
138,360,4.000600616
139,417,4.424084229
139,642,5.386894977
139,50,5.07402916
139,217,3.62739637
139,30,3.920557908
139,213,4.965681512
139,643,6.639657945
139,191,3.368822381
139,184,3.381561407
140,644,4.847898476
140,242,2.447481134
140,49,6.351975873
140,44,5.386894977
140,55,3.019771363
140,553,4.793831255
140,243,4.99743021
141,34,2.901988327
141,105,5.486978435
141,645,6.639657945
141,648,7.738270234
141,104,6.639657945
141,103,4.90505689
141,646,5.253363584
141,647,4.793831255
141,506,3.504163729
142,3,0.438472867
142,15,4.560216403
142,649,5.866468057
142,604,5.792360085
142,9,5.064121584
142,653,7.332805126
142,650,4.539597116
142,652,5.658828692
142,11,5.295923198
142,654,5.541045656
142,16,5.340374961
142,655,5.486978435
142,651,7.332805126
142,32,2.059805567
142,6,3.66924348
143,657,7.045123053
143,50,5.07402916
143,656,6.639657945
143,659,7.738270234
143,375,5.064121584
143,410,5.253363584
143,148,4.480173696
143,658,4.767855768
143,660,7.045123053
144,667,3.313423602
144,650,4.539597116
144,669,6.351975873
144,629,3.511436489
144,652,5.658828692
144,664,7.332805126
144,668,6.821979502
144,665,7.332805126
144,661,5.21254159
144,662,5.435685141
144,663,5.723367213
144,666,5.064121584
145,242,2.447481134
145,670,3.447810793
145,295,2.930159204
145,343,5.866468057
145,48,2.930159204
145,320,4.820499502
145,32,2.059805567
145,107,5.193213355
145,506,3.504163729
145,671,6.351975873
146,102,3.909628837
146,110,2.847921106
146,57,3.541068286
146,192,4.99743021
146,672,6.485507265
146,107,5.193213355
147,203,3.468572784
147,276,11.08209131
147,673,12.70395175
147,35,1.066237288
147,676,7.738270234
147,675,5.723367213
147,674,7.738270234
147,677,7.332805126
147,658,4.767855768
148,15,4.560216403
148,9,5.064121584
148,681,6.639657945
148,678,6.234192837
148,616,5.135580548
148,679,7.738270234
148,11,5.295923198
148,16,5.340374961
148,682,7.738270234
148,684,7.332805126
148,683,6.485507265
148,685,5.946510765
148,680,7.332805126
149,79,2.855468311
149,691,7.738270234
149,688,6.033522142
149,686,6.821979502
149,55,3.019771363
149,689,7.332805126
149,690,7.738270234
149,148,4.480173696
149,687,5.541045656
149,330,5.386894977
150,693,7.738270234
150,409,5.295923198
150,312,4.64722778
150,692,7.332805126
150,130,4.241762672
150,363,5.541045656
150,148,4.480173696
151,79,2.855468311
151,632,4.168737537
151,115,3.740069532
151,695,7.738270234
151,696,6.033522142
151,694,7.738270234
151,697,7.045123053
151,699,7.332805126
151,698,7.738270234
151,255,4.241762672
152,703,5.340374961
152,105,5.486978435
152,700,5.946510765
152,247,3.816296898
152,98,3.046922352
152,702,4.560216403
152,66,5.386894977
152,701,6.485507265
153,34,2.901988327
153,105,5.486978435
153,645,6.639657945
153,104,6.639657945
153,103,4.90505689
153,55,3.019771363
153,319,4.624754925
153,32,2.059805567
154,3,0.438472867
154,705,7.045123053
154,708,7.332805126
154,704,7.738270234
154,706,5.386894977
154,514,8.922251002
154,707,6.234192837
154,709,7.738270234
154,148,4.480173696
154,521,4.767855768
155,710,7.332805126
155,712,5.792360085
155,179,3.730937049
155,711,7.738270234
155,335,4.288282688
155,628,11.31765738
155,32,2.059805567
155,336,6.821979502
155,107,2.596606677
155,386,3.168727225
156,715,7.738270234
156,35,1.066237288
156,714,5.946510765
156,130,4.241762672
156,713,7.045123053
157,3,2.192364335
157,717,2.669366032
157,50,7.61104374
157,718,3.414137578
157,519,2.559299625
157,667,3.313423602
157,534,5.792360085
157,98,3.046922352
157,702,4.560216403
157,523,9.587662509
157,179,3.730937049
157,522,4.100684074
157,716,2.734323928
157,255,4.241762672
157,720,7.738270234
157,719,7.045123053
157,148,4.480173696
157,190,5.135580548
157,721,7.332805126
157,386,3.168727225
158,722,6.485507265
158,569,5.866468057
158,2,6.234192837
158,371,4.90505689
158,247,3.816296898
158,127,4.480173696
158,32,2.059805567
158,723,5.386894977
158,574,4.876069353
159,540,5.340374961
159,457,5.435685141
159,724,7.332805126
159,727,7.738270234
159,725,7.738270234
159,539,5.340374961
159,726,4.99743021
159,97,3.194975452
160,728,6.821979502
160,730,7.332805126
160,729,7.738270234
161,3,0.438472867
161,110,2.847921106
161,225,3.301518699
161,272,3.205670741
161,732,7.332805126
161,733,7.332805126
161,731,6.639657945
161,734,6.234192837
161,573,6.351975873
161,235,5.946510765
162,28,3.563882964
162,735,7.332805126
162,625,5.064121584
162,738,5.173320876
162,736,5.541045656
162,331,5.386894977
162,532,4.288282688
162,737,7.332805126
162,175,4.154751295
163,127,4.480173696
163,742,7.045123053
163,744,7.332805126
163,743,7.045123053
163,30,3.920557908
163,179,3.730937049
163,745,6.639657945
163,574,4.876069353
163,739,5.946510765
163,571,6.033522142
163,741,5.723367213
163,740,6.128832321
164,748,6.485507265
164,749,7.332805126
164,746,6.821979502
164,747,6.639657945
164,177,3.611135849
164,224,5.866468057
164,750,6.821979502
164,22,4.304283029
164,21,4.388366147
165,3,0.876945734
165,752,7.332805126
165,638,3.189670399
165,110,2.847921106
165,540,5.340374961
165,751,6.033522142
165,696,6.033522142
165,535,4.965681512
165,136,6.033522142
165,753,7.332805126
165,48,2.930159204
165,468,3.143150384
165,32,2.059805567
165,539,5.340374961
165,135,5.541045656
166,3,0.438472867
166,717,2.669366032
166,754,14.09024611
166,755,7.332805126
166,36,6.485507265
166,553,4.793831255
166,62,2.874589353
166,386,3.168727225
167,759,7.332805126
167,242,2.447481134
167,757,7.332805126
167,460,5.099212904
167,756,12.70395175
167,758,5.435685141
167,32,2.059805567
168,446,10.68074992
168,430,4.226724795
168,760,7.738270234
